id,state,state_abbreviation,county,party,candidate,fraction_votes,AGE775214,RHI825214,EDU635213,SEX255214,INC110213,POP060210
8475,Ohio,OH,Jackson,Republican,Marco Rubio,0.027000000000000003,15.7,96.2,81.4,50.7,36356,79.0
8476,Ohio,OH,Jefferson,Republican,Donald Trump,0.518,19.5,90.8,89.0,51.5,40577,170.7
8477,Ohio,OH,Jefferson,Republican,John Kasich,0.289,19.5,90.8,89.0,51.5,40577,170.7
8478,Ohio,OH,Jefferson,Republican,Ted Cruz,0.136,19.5,90.8,89.0,51.5,40577,170.7
8479,Ohio,OH,Jefferson,Republican,Marco Rubio,0.029,19.5,90.8,89.0,51.5,40577,170.7
8480,Ohio,OH,Knox,Republican,John Kasich,0.423,16.3,95.5,88.1,51.0,49750,115.9
8481,Ohio,OH,Knox,Republican,Donald Trump,0.314,16.3,95.5,88.1,51.0,49750,115.9
8482,Ohio,OH,Knox,Republican,Ted Cruz,0.227,16.3,95.5,88.1,51.0,49750,115.9
8483,Ohio,OH,Knox,Republican,Marco Rubio,0.019,16.3,95.5,88.1,51.0,49750,115.9
8484,Ohio,OH,Lake,Republican,John Kasich,0.469,18.0,89.4,91.2,51.2,56018,1011.2
8485,Ohio,OH,Lake,Republican,Donald Trump,0.395,18.0,89.4,91.2,51.2,56018,1011.2
8486,Ohio,OH,Lake,Republican,Ted Cruz,0.101,18.0,89.4,91.2,51.2,56018,1011.2
8487,Ohio,OH,Lake,Republican,Marco Rubio,0.024,18.0,89.4,91.2,51.2,56018,1011.2
8488,Ohio,OH,Lawrence,Republican,Donald Trump,0.473,17.1,95.0,85.0,51.1,41552,137.7
8489,Ohio,OH,Lawrence,Republican,John Kasich,0.303,17.1,95.0,85.0,51.1,41552,137.7
8490,Ohio,OH,Lawrence,Republican,Ted Cruz,0.158,17.1,95.0,85.0,51.1,41552,137.7
8491,Ohio,OH,Lawrence,Republican,Marco Rubio,0.037000000000000005,17.1,95.0,85.0,51.1,41552,137.7
8492,Ohio,OH,Licking,Republican,John Kasich,0.5,15.2,91.5,89.2,51.0,55114,243.9
8493,Ohio,OH,Licking,Republican,Donald Trump,0.315,15.2,91.5,89.2,51.0,55114,243.9
8494,Ohio,OH,Licking,Republican,Ted Cruz,0.158,15.2,91.5,89.2,51.0,55114,243.9
8495,Ohio,OH,Licking,Republican,Marco Rubio,0.016,15.2,91.5,89.2,51.0,55114,243.9
8496,Ohio,OH,Logan,Republican,Donald Trump,0.391,16.5,93.9,86.1,50.7,47542,100.0
8497,Ohio,OH,Logan,Republican,John Kasich,0.378,16.5,93.9,86.1,50.7,47542,100.0
8498,Ohio,OH,Logan,Republican,Ted Cruz,0.184,16.5,93.9,86.1,50.7,47542,100.0
8499,Ohio,OH,Logan,Republican,Marco Rubio,0.025,16.5,93.9,86.1,50.7,47542,100.0
8500,Ohio,OH,Lorain,Republican,John Kasich,0.486,16.3,79.2,88.8,50.7,51816,613.6
8501,Ohio,OH,Lorain,Republican,Donald Trump,0.3670000000000001,16.3,79.2,88.8,50.7,51816,613.6
8502,Ohio,OH,Lorain,Republican,Ted Cruz,0.112,16.3,79.2,88.8,50.7,51816,613.6
8503,Ohio,OH,Lorain,Republican,Marco Rubio,0.024,16.3,79.2,88.8,50.7,51816,613.6
8504,Ohio,OH,Lucas,Republican,John Kasich,0.477,14.6,69.9,87.8,51.5,41556,1296.2
8505,Ohio,OH,Lucas,Republican,Donald Trump,0.337,14.6,69.9,87.8,51.5,41556,1296.2
8506,Ohio,OH,Lucas,Republican,Ted Cruz,0.151,14.6,69.9,87.8,51.5,41556,1296.2
8507,Ohio,OH,Lucas,Republican,Marco Rubio,0.024,14.6,69.9,87.8,51.5,41556,1296.2
8508,Ohio,OH,Madison,Republican,John Kasich,0.487,13.9,89.0,85.7,45.5,54956,93.2
8509,Ohio,OH,Madison,Republican,Donald Trump,0.318,13.9,89.0,85.7,45.5,54956,93.2
8510,Ohio,OH,Madison,Republican,Ted Cruz,0.162,13.9,89.0,85.7,45.5,54956,93.2
8511,Ohio,OH,Madison,Republican,Marco Rubio,0.018000000000000002,13.9,89.0,85.7,45.5,54956,93.2
8512,Ohio,OH,Mahoning,Republican,Donald Trump,0.506,19.1,76.8,88.6,51.3,41058,580.2
8513,Ohio,OH,Mahoning,Republican,John Kasich,0.374,19.1,76.8,88.6,51.3,41058,580.2
8514,Ohio,OH,Mahoning,Republican,Ted Cruz,0.08,19.1,76.8,88.6,51.3,41058,580.2
8515,Ohio,OH,Mahoning,Republican,Marco Rubio,0.023,19.1,76.8,88.6,51.3,41058,580.2
8516,Ohio,OH,Marion,Republican,John Kasich,0.412,15.9,88.9,85.5,46.9,42572,164.7
8517,Ohio,OH,Marion,Republican,Donald Trump,0.375,15.9,88.9,85.5,46.9,42572,164.7
8518,Ohio,OH,Marion,Republican,Ted Cruz,0.181,15.9,88.9,85.5,46.9,42572,164.7
8519,Ohio,OH,Marion,Republican,Marco Rubio,0.018000000000000002,15.9,88.9,85.5,46.9,42572,164.7
8520,Ohio,OH,Medina,Republican,John Kasich,0.489,15.5,94.2,93.2,50.6,65951,409.0
8521,Ohio,OH,Medina,Republican,Donald Trump,0.35700000000000004,15.5,94.2,93.2,50.6,65951,409.0
8522,Ohio,OH,Medina,Republican,Ted Cruz,0.12,15.5,94.2,93.2,50.6,65951,409.0
8523,Ohio,OH,Medina,Republican,Marco Rubio,0.022,15.5,94.2,93.2,50.6,65951,409.0
8524,Ohio,OH,Meigs,Republican,Donald Trump,0.475,18.0,97.0,83.4,50.9,35469,55.3
8525,Ohio,OH,Meigs,Republican,John Kasich,0.329,18.0,97.0,83.4,50.9,35469,55.3
8526,Ohio,OH,Meigs,Republican,Ted Cruz,0.13,18.0,97.0,83.4,50.9,35469,55.3
8527,Ohio,OH,Meigs,Republican,Marco Rubio,0.03,18.0,97.0,83.4,50.9,35469,55.3
8528,Ohio,OH,Mercer,Republican,John Kasich,0.431,16.8,96.1,90.7,49.8,52535,88.3
8529,Ohio,OH,Mercer,Republican,Donald Trump,0.339,16.8,96.1,90.7,49.8,52535,88.3
8530,Ohio,OH,Mercer,Republican,Ted Cruz,0.193,16.8,96.1,90.7,49.8,52535,88.3
8531,Ohio,OH,Mercer,Republican,Marco Rubio,0.021,16.8,96.1,90.7,49.8,52535,88.3
8532,Ohio,OH,Miami,Republican,John Kasich,0.415,17.3,93.0,88.4,50.6,52040,252.1
8533,Ohio,OH,Miami,Republican,Donald Trump,0.407,17.3,93.0,88.4,50.6,52040,252.1
8534,Ohio,OH,Miami,Republican,Ted Cruz,0.13699999999999998,17.3,93.0,88.4,50.6,52040,252.1
8535,Ohio,OH,Miami,Republican,Marco Rubio,0.022,17.3,93.0,88.4,50.6,52040,252.1
8536,Ohio,OH,Monroe,Republican,Donald Trump,0.509,21.7,97.5,86.4,49.7,40573,32.1
8537,Ohio,OH,Monroe,Republican,John Kasich,0.24,21.7,97.5,86.4,49.7,40573,32.1
8538,Ohio,OH,Monroe,Republican,Ted Cruz,0.182,21.7,97.5,86.4,49.7,40573,32.1
8539,Ohio,OH,Monroe,Republican,Marco Rubio,0.042,21.7,97.5,86.4,49.7,40573,32.1
8540,Ohio,OH,Montgomery,Republican,John Kasich,0.451,16.6,71.9,88.2,51.9,43401,1159.5
8541,Ohio,OH,Montgomery,Republican,Donald Trump,0.4,16.6,71.9,88.2,51.9,43401,1159.5
8542,Ohio,OH,Montgomery,Republican,Ted Cruz,0.118,16.6,71.9,88.2,51.9,43401,1159.5
8543,Ohio,OH,Montgomery,Republican,Marco Rubio,0.019,16.6,71.9,88.2,51.9,43401,1159.5
8544,Ohio,OH,Morgan,Republican,Donald Trump,0.414,19.7,92.5,85.6,50.2,37865,36.2
8545,Ohio,OH,Morgan,Republican,John Kasich,0.3720000000000001,19.7,92.5,85.6,50.2,37865,36.2
8546,Ohio,OH,Morgan,Republican,Ted Cruz,0.145,19.7,92.5,85.6,50.2,37865,36.2
8547,Ohio,OH,Morgan,Republican,Marco Rubio,0.033,19.7,92.5,85.6,50.2,37865,36.2
8548,Ohio,OH,Morrow,Republican,John Kasich,0.392,15.8,96.1,87.8,49.7,51484,85.8
8549,Ohio,OH,Morrow,Republican,Donald Trump,0.338,15.8,96.1,87.8,49.7,51484,85.8
8550,Ohio,OH,Morrow,Republican,Ted Cruz,0.237,15.8,96.1,87.8,49.7,51484,85.8
8551,Ohio,OH,Morrow,Republican,Marco Rubio,0.016,15.8,96.1,87.8,49.7,51484,85.8
8552,Ohio,OH,Muskingum,Republican,John Kasich,0.435,16.7,91.8,87.1,51.6,40524,129.5
8553,Ohio,OH,Muskingum,Republican,Donald Trump,0.403,16.7,91.8,87.1,51.6,40524,129.5
8554,Ohio,OH,Muskingum,Republican,Ted Cruz,0.121,16.7,91.8,87.1,51.6,40524,129.5
8555,Ohio,OH,Muskingum,Republican,Marco Rubio,0.024,16.7,91.8,87.1,51.6,40524,129.5
8556,Ohio,OH,Noble,Republican,Donald Trump,0.469,23.8,95.2,80.1,41.7,38290,36.8
8557,Ohio,OH,Noble,Republican,John Kasich,0.335,23.8,95.2,80.1,41.7,38290,36.8
8558,Ohio,OH,Noble,Republican,Ted Cruz,0.138,23.8,95.2,80.1,41.7,38290,36.8
8559,Ohio,OH,Noble,Republican,Marco Rubio,0.026,23.8,95.2,80.1,41.7,38290,36.8
8560,Ohio,OH,Ottawa,Republican,John Kasich,0.43,22.1,92.5,91.5,50.5,53202,162.5
8561,Ohio,OH,Ottawa,Republican,Donald Trump,0.388,22.1,92.5,91.5,50.5,53202,162.5
8562,Ohio,OH,Ottawa,Republican,Ted Cruz,0.14,22.1,92.5,91.5,50.5,53202,162.5
8563,Ohio,OH,Ottawa,Republican,Marco Rubio,0.025,22.1,92.5,91.5,50.5,53202,162.5
8564,Ohio,OH,Paulding,Republican,John Kasich,0.406,17.0,92.9,88.6,50.2,44861,47.1
8565,Ohio,OH,Paulding,Republican,Donald Trump,0.321,17.0,92.9,88.6,50.2,44861,47.1
8566,Ohio,OH,Paulding,Republican,Ted Cruz,0.213,17.0,92.9,88.6,50.2,44861,47.1
8567,Ohio,OH,Paulding,Republican,Marco Rubio,0.035,17.0,92.9,88.6,50.2,44861,47.1
8568,Ohio,OH,Perry,Republican,Donald Trump,0.435,15.0,97.0,84.2,50.0,41446,88.4
8569,Ohio,OH,Perry,Republican,John Kasich,0.37,15.0,97.0,84.2,50.0,41446,88.4
8570,Ohio,OH,Perry,Republican,Ted Cruz,0.16,15.0,97.0,84.2,50.0,41446,88.4
8571,Ohio,OH,Perry,Republican,Marco Rubio,0.021,15.0,97.0,84.2,50.0,41446,88.4
8572,Ohio,OH,Pickaway,Republican,John Kasich,0.457,14.5,93.0,84.9,47.2,54003,111.1
8573,Ohio,OH,Pickaway,Republican,Donald Trump,0.329,14.5,93.0,84.9,47.2,54003,111.1
8574,Ohio,OH,Pickaway,Republican,Ted Cruz,0.18600000000000005,14.5,93.0,84.9,47.2,54003,111.1
8575,Ohio,OH,Pickaway,Republican,Marco Rubio,0.018000000000000002,14.5,93.0,84.9,47.2,54003,111.1
8576,Ohio,OH,Pike,Republican,Donald Trump,0.466,16.2,95.5,77.6,50.2,42165,65.2
8577,Ohio,OH,Pike,Republican,John Kasich,0.328,16.2,95.5,77.6,50.2,42165,65.2
8578,Ohio,OH,Pike,Republican,Ted Cruz,0.152,16.2,95.5,77.6,50.2,42165,65.2
8579,Ohio,OH,Pike,Republican,Marco Rubio,0.029,16.2,95.5,77.6,50.2,42165,65.2
8580,Ohio,OH,Portage,Republican,John Kasich,0.4320000000000001,14.7,90.2,91.0,51.0,52697,331.2
8581,Ohio,OH,Portage,Republican,Donald Trump,0.4270000000000001,14.7,90.2,91.0,51.0,52697,331.2
8582,Ohio,OH,Portage,Republican,Ted Cruz,0.107,14.7,90.2,91.0,51.0,52697,331.2
8583,Ohio,OH,Portage,Republican,Marco Rubio,0.022,14.7,90.2,91.0,51.0,52697,331.2
8584,Ohio,OH,Preble,Republican,Donald Trump,0.483,17.2,96.6,87.8,50.4,48405,99.7
8585,Ohio,OH,Preble,Republican,John Kasich,0.329,17.2,96.6,87.8,50.4,48405,99.7
8586,Ohio,OH,Preble,Republican,Ted Cruz,0.151,17.2,96.6,87.8,50.4,48405,99.7
8587,Ohio,OH,Preble,Republican,Marco Rubio,0.019,17.2,96.6,87.8,50.4,48405,99.7
8588,Ohio,OH,Putnam,Republican,John Kasich,0.476,15.5,92.7,91.9,49.8,61192,71.5
8589,Ohio,OH,Putnam,Republican,Donald Trump,0.263,15.5,92.7,91.9,49.8,61192,71.5
8590,Ohio,OH,Putnam,Republican,Ted Cruz,0.213,15.5,92.7,91.9,49.8,61192,71.5
8591,Ohio,OH,Putnam,Republican,Marco Rubio,0.027000000000000003,15.5,92.7,91.9,49.8,61192,71.5
8592,Ohio,OH,Richland,Republican,John Kasich,0.3670000000000001,18.1,86.2,86.2,49.2,41835,251.3
8593,Ohio,OH,Richland,Republican,Donald Trump,0.36,18.1,86.2,86.2,49.2,41835,251.3
8594,Ohio,OH,Richland,Republican,Ted Cruz,0.234,18.1,86.2,86.2,49.2,41835,251.3
8595,Ohio,OH,Richland,Republican,Marco Rubio,0.021,18.1,86.2,86.2,49.2,41835,251.3
8596,Ohio,OH,Ross,Republican,John Kasich,0.405,15.2,89.9,84.1,47.5,43264,113.3
8597,Ohio,OH,Ross,Republican,Donald Trump,0.391,15.2,89.9,84.1,47.5,43264,113.3
8598,Ohio,OH,Ross,Republican,Ted Cruz,0.159,15.2,89.9,84.1,47.5,43264,113.3
8599,Ohio,OH,Ross,Republican,Marco Rubio,0.026,15.2,89.9,84.1,47.5,43264,113.3
8600,Ohio,OH,Sandusky,Republican,John Kasich,0.429,16.9,85.1,88.6,50.8,46140,149.2
8601,Ohio,OH,Sandusky,Republican,Donald Trump,0.353,16.9,85.1,88.6,50.8,46140,149.2
8602,Ohio,OH,Sandusky,Republican,Ted Cruz,0.165,16.9,85.1,88.6,50.8,46140,149.2
8603,Ohio,OH,Sandusky,Republican,Marco Rubio,0.028,16.9,85.1,88.6,50.8,46140,149.2
8604,Ohio,OH,Scioto,Republican,Donald Trump,0.501,16.8,93.6,81.3,50.8,35379,130.3
8605,Ohio,OH,Scioto,Republican,John Kasich,0.32,16.8,93.6,81.3,50.8,35379,130.3
8606,Ohio,OH,Scioto,Republican,Ted Cruz,0.126,16.8,93.6,81.3,50.8,35379,130.3
8607,Ohio,OH,Scioto,Republican,Marco Rubio,0.032,16.8,93.6,81.3,50.8,35379,130.3
8608,Ohio,OH,Seneca,Republican,John Kasich,0.452,16.3,90.4,89.4,50.0,43764,103.0
8609,Ohio,OH,Seneca,Republican,Donald Trump,0.334,16.3,90.4,89.4,50.0,43764,103.0
8610,Ohio,OH,Seneca,Republican,Ted Cruz,0.14800000000000002,16.3,90.4,89.4,50.0,43764,103.0
8611,Ohio,OH,Seneca,Republican,Marco Rubio,0.03,16.3,90.4,89.4,50.0,43764,103.0
8612,Ohio,OH,Shelby,Republican,John Kasich,0.405,14.8,93.3,88.2,49.8,50427,121.2
8613,Ohio,OH,Shelby,Republican,Donald Trump,0.393,14.8,93.3,88.2,49.8,50427,121.2
8614,Ohio,OH,Shelby,Republican,Ted Cruz,0.161,14.8,93.3,88.2,49.8,50427,121.2
8615,Ohio,OH,Shelby,Republican,Marco Rubio,0.024,14.8,93.3,88.2,49.8,50427,121.2
8616,Ohio,OH,Stark,Republican,John Kasich,0.481,17.7,87.1,89.1,51.5,45641,652.9
8617,Ohio,OH,Stark,Republican,Donald Trump,0.376,17.7,87.1,89.1,51.5,45641,652.9
8618,Ohio,OH,Stark,Republican,Ted Cruz,0.105,17.7,87.1,89.1,51.5,45641,652.9
8619,Ohio,OH,Stark,Republican,Marco Rubio,0.021,17.7,87.1,89.1,51.5,45641,652.9
8620,Ohio,OH,Summit,Republican,John Kasich,0.505,16.2,78.4,90.3,51.5,49669,1312.6
8621,Ohio,OH,Summit,Republican,Donald Trump,0.354,16.2,78.4,90.3,51.5,49669,1312.6
8622,Ohio,OH,Summit,Republican,Ted Cruz,0.1,16.2,78.4,90.3,51.5,49669,1312.6
8623,Ohio,OH,Summit,Republican,Marco Rubio,0.024,16.2,78.4,90.3,51.5,49669,1312.6
8624,Ohio,OH,Trumbull,Republican,Donald Trump,0.526,19.4,87.5,87.7,51.2,42880,340.1
8625,Ohio,OH,Trumbull,Republican,John Kasich,0.341,19.4,87.5,87.7,51.2,42880,340.1
8626,Ohio,OH,Trumbull,Republican,Ted Cruz,0.094,19.4,87.5,87.7,51.2,42880,340.1
8627,Ohio,OH,Trumbull,Republican,Marco Rubio,0.023,19.4,87.5,87.7,51.2,42880,340.1
8628,Ohio,OH,Tuscarawas,Republican,Donald Trump,0.412,17.9,95.1,86.7,50.6,43739,163.1
8629,Ohio,OH,Tuscarawas,Republican,John Kasich,0.383,17.9,95.1,86.7,50.6,43739,163.1
8630,Ohio,OH,Tuscarawas,Republican,Ted Cruz,0.156,17.9,95.1,86.7,50.6,43739,163.1
8631,Ohio,OH,Tuscarawas,Republican,Marco Rubio,0.028,17.9,95.1,86.7,50.6,43739,163.1
8632,Ohio,OH,Union,Republican,John Kasich,0.518,11.3,91.1,92.2,52.5,65086,121.1
8633,Ohio,OH,Union,Republican,Donald Trump,0.277,11.3,91.1,92.2,52.5,65086,121.1
8634,Ohio,OH,Union,Republican,Ted Cruz,0.166,11.3,91.1,92.2,52.5,65086,121.1
8635,Ohio,OH,Union,Republican,Marco Rubio,0.021,11.3,91.1,92.2,52.5,65086,121.1
8636,Ohio,OH,Vinton,Republican,Donald Trump,0.484,15.4,96.9,80.4,50.4,36705,32.6
8637,Ohio,OH,Vinton,Republican,John Kasich,0.295,15.4,96.9,80.4,50.4,36705,32.6
8638,Ohio,OH,Vinton,Republican,Ted Cruz,0.165,15.4,96.9,80.4,50.4,36705,32.6
8639,Ohio,OH,Vinton,Republican,Marco Rubio,0.029,15.4,96.9,80.4,50.4,36705,32.6
8640,Ohio,OH,Warren,Republican,John Kasich,0.428,13.0,87.8,92.0,49.8,72487,530.0
8641,Ohio,OH,Warren,Republican,Donald Trump,0.379,13.0,87.8,92.0,49.8,72487,530.0
8642,Ohio,OH,Warren,Republican,Ted Cruz,0.149,13.0,87.8,92.0,49.8,72487,530.0
8643,Ohio,OH,Warren,Republican,Marco Rubio,0.026,13.0,87.8,92.0,49.8,72487,530.0
