,id,state,state_abbreviation,county,party,candidate,fraction_votes,AGE775214,RHI825214,EDU635213,SEX255214,INC110213,POP060210
148,68,Idaho,ID,Custer,Republican,Donald Trump,0.418,23.8,93.2,89.6,48.7,39541,0.9
149,69,Idaho,ID,Custer,Republican,Ted Cruz,0.27699999999999997,23.8,93.2,89.6,48.7,39541,0.9
150,70,Idaho,ID,Custer,Republican,Marco Rubio,0.16899999999999998,23.8,93.2,89.6,48.7,39541,0.9
151,71,Idaho,ID,Custer,Republican,John Kasich,0.08800000000000001,23.8,93.2,89.6,48.7,39541,0.9
152,72,Idaho,ID,Elmore,Republican,Donald Trump,0.444,11.8,74.1,84.0,47.8,42842,8.8
153,73,Idaho,ID,Elmore,Republican,Ted Cruz,0.317,11.8,74.1,84.0,47.8,42842,8.8
154,74,Idaho,ID,Elmore,Republican,Marco Rubio,0.134,11.8,74.1,84.0,47.8,42842,8.8
155,75,Idaho,ID,Elmore,Republican,John Kasich,0.07400000000000001,11.8,74.1,84.0,47.8,42842,8.8
156,76,Idaho,ID,Franklin,Republican,Ted Cruz,0.501,13.6,91.1,92.0,49.3,44962,19.3
157,77,Idaho,ID,Franklin,Republican,Marco Rubio,0.215,13.6,91.1,92.0,49.3,44962,19.3
158,78,Idaho,ID,Franklin,Republican,Donald Trump,0.174,13.6,91.1,92.0,49.3,44962,19.3
159,79,Idaho,ID,Franklin,Republican,John Kasich,0.054000000000000006,13.6,91.1,92.0,49.3,44962,19.3
160,80,Idaho,ID,Fremont,Republican,Ted Cruz,0.518,16.0,85.2,87.9,47.8,44520,7.1
161,81,Idaho,ID,Fremont,Republican,Marco Rubio,0.215,16.0,85.2,87.9,47.8,44520,7.1
162,82,Idaho,ID,Fremont,Republican,Donald Trump,0.18,16.0,85.2,87.9,47.8,44520,7.1
163,83,Idaho,ID,Fremont,Republican,John Kasich,0.055999999999999994,16.0,85.2,87.9,47.8,44520,7.1
164,84,Idaho,ID,Gem,Republican,Ted Cruz,0.43200000000000005,21.4,87.6,86.3,50.3,44432,29.8
165,85,Idaho,ID,Gem,Republican,Donald Trump,0.382,21.4,87.6,86.3,50.3,44432,29.8
166,86,Idaho,ID,Gem,Republican,Marco Rubio,0.11,21.4,87.6,86.3,50.3,44432,29.8
167,87,Idaho,ID,Gem,Republican,John Kasich,0.049,21.4,87.6,86.3,50.3,44432,29.8
168,88,Idaho,ID,Gooding,Republican,Ted Cruz,0.444,16.4,68.6,74.6,48.7,37050,21.2
169,89,Idaho,ID,Gooding,Republican,Donald Trump,0.349,16.4,68.6,74.6,48.7,37050,21.2
170,90,Idaho,ID,Gooding,Republican,Marco Rubio,0.10800000000000001,16.4,68.6,74.6,48.7,37050,21.2
171,91,Idaho,ID,Gooding,Republican,John Kasich,0.068,16.4,68.6,74.6,48.7,37050,21.2
172,92,Idaho,ID,Jefferson,Republican,Ted Cruz,0.552,11.1,87.2,89.4,49.7,52023,23.9
173,93,Idaho,ID,Jefferson,Republican,Marco Rubio,0.237,11.1,87.2,89.4,49.7,52023,23.9
174,94,Idaho,ID,Jefferson,Republican,Donald Trump,0.153,11.1,87.2,89.4,49.7,52023,23.9
175,95,Idaho,ID,Jefferson,Republican,John Kasich,0.034,11.1,87.2,89.4,49.7,52023,23.9
176,96,Idaho,ID,Jerome,Republican,Ted Cruz,0.485,12.1,63.4,70.2,49.3,40126,37.5
177,97,Idaho,ID,Jerome,Republican,Donald Trump,0.314,12.1,63.4,70.2,49.3,40126,37.5
178,98,Idaho,ID,Jerome,Republican,Marco Rubio,0.096,12.1,63.4,70.2,49.3,40126,37.5
179,99,Idaho,ID,Jerome,Republican,John Kasich,0.077,12.1,63.4,70.2,49.3,40126,37.5
180,100,Idaho,ID,Kootenai,Republican,Ted Cruz,0.532,17.0,91.1,92.1,50.6,49002,111.3
181,101,Idaho,ID,Kootenai,Republican,Donald Trump,0.29100000000000004,17.0,91.1,92.1,50.6,49002,111.3
182,102,Idaho,ID,Kootenai,Republican,Marco Rubio,0.084,17.0,91.1,92.1,50.6,49002,111.3
183,103,Idaho,ID,Kootenai,Republican,John Kasich,0.068,17.0,91.1,92.1,50.6,49002,111.3
184,104,Idaho,ID,Latah,Republican,Ted Cruz,0.535,11.8,89.8,95.3,48.5,41735,34.6
185,105,Idaho,ID,Latah,Republican,Donald Trump,0.23,11.8,89.8,95.3,48.5,41735,34.6
186,106,Idaho,ID,Latah,Republican,Marco Rubio,0.115,11.8,89.8,95.3,48.5,41735,34.6
187,107,Idaho,ID,Latah,Republican,John Kasich,0.08199999999999999,11.8,89.8,95.3,48.5,41735,34.6
188,108,Idaho,ID,Lemhi,Republican,Donald Trump,0.38299999999999995,27.3,93.3,90.4,49.3,34122,1.7
189,109,Idaho,ID,Lemhi,Republican,Ted Cruz,0.302,27.3,93.3,90.4,49.3,34122,1.7
190,110,Idaho,ID,Lemhi,Republican,Marco Rubio,0.17,27.3,93.3,90.4,49.3,34122,1.7
191,111,Idaho,ID,Lemhi,Republican,John Kasich,0.099,27.3,93.3,90.4,49.3,34122,1.7
192,112,Idaho,ID,Lewis,Republican,Donald Trump,0.38799999999999996,24.1,86.8,88.3,49.8,36000,8.0
193,113,Idaho,ID,Lewis,Republican,Ted Cruz,0.35600000000000004,24.1,86.8,88.3,49.8,36000,8.0
194,114,Idaho,ID,Lewis,Republican,Marco Rubio,0.102,24.1,86.8,88.3,49.8,36000,8.0
195,115,Idaho,ID,Lewis,Republican,John Kasich,0.065,24.1,86.8,88.3,49.8,36000,8.0
196,116,Idaho,ID,Lincoln,Republican,Ted Cruz,0.41600000000000004,12.3,66.8,74.5,48.5,42433,4.3
197,117,Idaho,ID,Lincoln,Republican,Donald Trump,0.363,12.3,66.8,74.5,48.5,42433,4.3
198,118,Idaho,ID,Lincoln,Republican,Marco Rubio,0.11,12.3,66.8,74.5,48.5,42433,4.3
199,119,Idaho,ID,Lincoln,Republican,John Kasich,0.075,12.3,66.8,74.5,48.5,42433,4.3
200,120,Idaho,ID,Madison,Republican,Ted Cruz,0.574,6.0,89.4,94.9,49.7,32059,80.0
201,121,Idaho,ID,Madison,Republican,Marco Rubio,0.271,6.0,89.4,94.9,49.7,32059,80.0
202,122,Idaho,ID,Madison,Republican,Donald Trump,0.076,6.0,89.4,94.9,49.7,32059,80.0
203,123,Idaho,ID,Madison,Republican,John Kasich,0.05,6.0,89.4,94.9,49.7,32059,80.0
204,124,Idaho,ID,Minidoka,Republican,Ted Cruz,0.465,15.5,63.6,75.7,49.4,43266,26.5
205,125,Idaho,ID,Minidoka,Republican,Donald Trump,0.302,15.5,63.6,75.7,49.4,43266,26.5
206,126,Idaho,ID,Minidoka,Republican,Marco Rubio,0.15,15.5,63.6,75.7,49.4,43266,26.5
207,127,Idaho,ID,Minidoka,Republican,John Kasich,0.055,15.5,63.6,75.7,49.4,43266,26.5
208,128,Idaho,ID,Oneida,Republican,Ted Cruz,0.599,19.3,93.7,93.1,50.4,40842,3.6
209,129,Idaho,ID,Oneida,Republican,Donald Trump,0.17800000000000002,19.3,93.7,93.1,50.4,40842,3.6
210,130,Idaho,ID,Oneida,Republican,Marco Rubio,0.139,19.3,93.7,93.1,50.4,40842,3.6
211,131,Idaho,ID,Oneida,Republican,John Kasich,0.047,19.3,93.7,93.1,50.4,40842,3.6
212,132,Idaho,ID,Owyhee,Republican,Ted Cruz,0.43,16.3,68.2,75.4,49.1,32175,1.5
213,133,Idaho,ID,Owyhee,Republican,Donald Trump,0.423,16.3,68.2,75.4,49.1,32175,1.5
214,134,Idaho,ID,Owyhee,Republican,Marco Rubio,0.08900000000000001,16.3,68.2,75.4,49.1,32175,1.5
215,135,Idaho,ID,Owyhee,Republican,John Kasich,0.037000000000000005,16.3,68.2,75.4,49.1,32175,1.5
216,136,Idaho,ID,Payette,Republican,Ted Cruz,0.406,17.0,79.2,85.4,50.5,43649,55.6
217,137,Idaho,ID,Payette,Republican,Donald Trump,0.38299999999999995,17.0,79.2,85.4,50.5,43649,55.6
218,138,Idaho,ID,Payette,Republican,Marco Rubio,0.11800000000000001,17.0,79.2,85.4,50.5,43649,55.6
219,139,Idaho,ID,Payette,Republican,John Kasich,0.065,17.0,79.2,85.4,50.5,43649,55.6
220,140,Idaho,ID,Power,Republican,Ted Cruz,0.479,13.9,64.3,80.3,49.1,44212,5.6
221,141,Idaho,ID,Power,Republican,Donald Trump,0.21,13.9,64.3,80.3,49.1,44212,5.6
222,142,Idaho,ID,Power,Republican,Marco Rubio,0.20800000000000002,13.9,64.3,80.3,49.1,44212,5.6
223,143,Idaho,ID,Power,Republican,John Kasich,0.065,13.9,64.3,80.3,49.1,44212,5.6
224,144,Idaho,ID,Shoshone,Republican,Donald Trump,0.415,21.7,92.1,84.8,49.5,38440,4.9
225,145,Idaho,ID,Shoshone,Republican,Ted Cruz,0.38799999999999996,21.7,92.1,84.8,49.5,38440,4.9
226,146,Idaho,ID,Shoshone,Republican,Marco Rubio,0.096,21.7,92.1,84.8,49.5,38440,4.9
227,147,Idaho,ID,Shoshone,Republican,John Kasich,0.055999999999999994,21.7,92.1,84.8,49.5,38440,4.9
228,148,Idaho,ID,Teton,Republican,Ted Cruz,0.452,8.6,80.4,87.8,48.2,53931,22.6
229,149,Idaho,ID,Teton,Republican,Donald Trump,0.231,8.6,80.4,87.8,48.2,53931,22.6
230,150,Idaho,ID,Teton,Republican,Marco Rubio,0.19,8.6,80.4,87.8,48.2,53931,22.6
231,151,Idaho,ID,Teton,Republican,John Kasich,0.098,8.6,80.4,87.8,48.2,53931,22.6
232,152,Idaho,ID,Valley,Republican,Donald Trump,0.38799999999999996,21.6,92.9,92.4,48.1,50473,2.7
233,153,Idaho,ID,Valley,Republican,Ted Cruz,0.321,21.6,92.9,92.4,48.1,50473,2.7
234,154,Idaho,ID,Valley,Republican,John Kasich,0.133,21.6,92.9,92.4,48.1,50473,2.7
235,155,Idaho,ID,Valley,Republican,Marco Rubio,0.127,21.6,92.9,92.4,48.1,50473,2.7
236,156,Idaho,ID,Washington,Republican,Ted Cruz,0.37799999999999995,22.7,79.2,81.8,50.1,37453,7.0
